FrameNumber,timeOnFrame,lastUpdated,SMI,SCI,STI,FTI,Turnouts,Tags
75176,0,,1,1,2,1,0,
75177,0,,1,1,2,1,0,
75178,0,,1,1,2,1,0,
75179,0,,1,1,2,1,0,
75180,0,,1,0,2,1,0,
75181,0,,1,0,2,1,0,
75182,0,,1,1,2,1,0,
75183,0,,1,1,2,1,0,
75184,0,,1,1,2,1,0,
75185,0,,1,1,2,1,0,
75186,0,,1,1,2,1,0,
75187,0,,1,1,2,1,0,
75188,0,,1,1,2,1,0,
75189,0,,1,1,2,1,0,
75190,0,,1,1,2,1,0,
75191,0,,1,1,2,1,0,
75192,0,,1,1,2,1,0,
75193,0,,1,1,2,1,0,
75194,0,,1,1,2,1,0,
75195,0,,1,1,2,1,0,
75196,0,,1,1,2,1,0,
75197,0,,1,1,2,1,0,
75198,0,,1,1,2,1,0,
75199,0,,1,1,2,1,0,
75200,0,,1,1,2,1,0,
75201,0,,1,1,2,1,0,
75202,0,,1,1,2,1,0,
75203,0,,1,1,2,1,0,
75204,0,,1,1,2,1,0,
75205,0,,1,1,2,1,0,
75206,0,,1,1,2,1,0,
75207,0,,1,1,2,1,0,
75208,0,,1,1,2,1,0,
75209,0,,1,1,2,1,0,
75210,0,,1,1,2,1,0,
75211,0,,1,1,2,1,0,
75212,0,,1,1,2,1,0,
75213,0,,1,1,2,1,0,
75214,0,,1,1,2,1,0,
75215,0,,1,1,2,1,0,
75216,0,,1,1,2,1,0,
75217,0,,1,1,2,1,0,
75218,0,,1,1,2,1,0,
75219,0,,1,1,2,1,0,
75220,0,,1,1,2,1,0,
75221,0,,1,1,2,1,0,
75222,0,,1,1,2,1,0,
75223,0,,1,1,2,1,0,
75224,0,,1,1,2,1,0,
75225,0,,1,1,2,1,0,
75226,0,,1,1,2,1,0,
75227,0,,1,1,2,1,0,
75228,0,,1,1,2,1,0,
75229,0,,1,1,2,1,0,
75230,0,,1,1,2,1,0,
75231,0,,1,1,2,1,0,
75232,0,,1,1,2,1,0,
75233,0,,1,1,2,1,0,
75234,0,,1,1,2,1,0,
75235,0,,1,1,2,1,0,
75236,0,,1,1,2,1,0,
75237,0,,1,1,2,1,0,
75238,0,,1,1,2,1,0,
75239,0,,1,1,2,1,0,
75240,0,,1,1,2,1,0,
75241,0,,1,1,2,1,0,
75242,0,,1,1,2,1,0,
75243,0,,1,1,2,1,0,
75244,0,,1,1,2,1,0,
75245,0,,1,1,2,1,0,
75246,0,,1,1,2,1,0,
75247,0,,1,1,2,1,0,
75248,0,,1,1,2,1,0,
75249,0,,1,1,2,1,0,
75250,0,,1,1,2,1,0,
75251,0,,1,1,2,1,0,
75252,0,,1,1,2,1,0,
75253,0,,1,1,2,1,0,
75254,0,,1,1,2,1,0,
75255,0,,1,1,2,1,0,
75256,0,,1,1,2,1,0,
75257,0,,1,1,2,1,0,
75258,0,,1,1,2,1,0,
75259,0,,1,1,2,1,0,
75260,0,,1,1,2,1,0,
75261,0,,1,1,2,1,0,
75262,0,,1,1,2,1,0,
75263,0,,1,1,2,1,0,
75264,0,,1,1,2,1,0,
75265,0,,1,1,2,1,0,
75266,0,,1,1,2,1,0,
75267,0,,1,1,2,1,0,
75268,0,,1,1,2,1,0,
75269,0,,1,1,2,1,0,
75270,0,,1,1,2,1,0,
75271,0,,1,1,2,1,0,
75272,0,,1,1,2,1,0,
75273,0,,1,1,2,1,0,
75274,0,,1,1,2,1,0,
75275,0,,1,1,2,1,0,
75276,0,,1,1,2,1,0,
75277,0,,1,1,2,1,0,
75278,0,,1,1,2,1,0,
75279,0,,1,1,2,1,0,
75280,0,,1,1,2,1,0,
75281,0,,1,1,2,1,0,
75282,0,,1,1,2,1,0,
75283,0,,1,1,2,1,0,
75284,0,,1,1,2,1,0,
75285,0,,1,1,2,1,0,
75286,0,,1,1,2,1,0,
75287,0,,1,1,2,1,0,
75288,0,,1,1,2,1,0,
75289,0,,1,1,2,1,0,
75290,0,,1,1,2,1,0,
75291,0,,1,1,2,1,0,
75292,0,,1,1,2,1,0,
75293,0,,1,1,2,1,0,
75294,0,,1,1,2,1,0,
75295,0,,1,1,2,1,0,
75296,0,,1,1,2,1,0,
75297,0,,1,1,2,1,0,
75298,0,,1,1,2,1,0,
75299,0,,1,1,2,1,0,
75300,0,,1,1,2,1,0,
75301,0,,1,1,2,1,0,
75302,0,,1,1,2,1,0,
75303,0,,1,1,2,1,0,
75304,0,,1,1,2,1,0,
75305,0,,1,1,2,1,0,
75306,0,,1,1,2,1,0,
75307,0,,1,1,2,1,0,
75308,0,,1,1,2,1,0,
75309,0,,1,1,2,1,0,
75310,0,,1,1,2,1,0,
75311,0,,1,1,2,1,0,
75312,0,,1,1,2,1,0,
75313,0,,1,1,2,1,0,
75314,0,,1,1,2,1,0,
75315,0,,1,1,2,1,0,
75316,0,,1,1,2,1,0,
75317,0,,1,1,2,1,0,
75318,0,,1,1,2,1,0,
75319,0,,1,1,2,1,0,
75320,0,,1,1,2,1,0,
75321,0,,1,1,2,1,0,
75322,0,,1,1,2,1,0,
75323,0,,1,1,2,1,0,
75324,0,,1,1,2,1,0,
75325,0,,1,1,2,1,0,
75326,0,,1,1,2,1,0,
75327,0,,1,1,2,1,0,
75328,0,,1,1,2,1,0,
75329,0,,1,1,2,1,0,
75330,0,,1,1,2,1,0,
75331,0,,1,1,2,1,0,
75332,0,,1,1,2,1,0,
75333,0,,1,1,2,1,0,
75334,0,,1,1,2,1,0,
75335,0,,1,0,2,1,0,
75336,0,,1,1,2,1,0,
75337,0,,1,1,2,1,0,
75338,0,,1,1,2,1,0,
75339,0,,1,1,2,1,0,
75340,0,,1,1,2,1,0,
75341,0,,1,1,2,1,0,
75342,0,,1,1,2,1,0,
75343,0,,1,1,2,1,0,
75344,0,,1,1,2,1,0,
75345,0,,1,1,2,1,0,
75346,0,,1,1,2,1,0,
75347,0,,1,1,2,1,0,
75348,0,,1,1,2,1,0,
75349,0,,1,1,2,1,0,
75350,0,,1,1,2,1,0,
75351,0,,1,1,2,1,0,
75352,0,,1,1,2,1,0,
75353,0,,1,1,2,1,0,
75354,0,,3,1,2,1,0,
75355,0,,3,1,2,1,0,
75356,0,,3,1,2,1,0,
75357,0,,1,1,2,1,0,
75358,0,,3,1,2,1,0,
75359,0,,3,1,2,1,0,
75360,0,,1,1,2,1,0,
75361,0,,3,1,2,1,0,
75362,0,,3,1,2,1,0,
75363,0,,3,1,2,1,0,
75364,0,,1,1,2,1,0,
75365,0,,1,1,2,1,0,
75366,0,,2,1,2,1,0,
75367,0,,1,1,2,1,0,
75368,0,,1,1,2,1,0,
75369,0,,1,1,2,1,0,
75370,0,,1,1,2,1,0,
75371,0,,1,1,2,1,0,
75372,0,,1,1,2,1,0,
75373,0,,1,1,2,1,0,
75374,0,,1,1,2,1,0,
75375,0,,1,1,2,1,0,
75376,0,,1,1,2,1,0,
75377,0,,1,1,2,1,0,
75378,0,,1,1,2,1,0,
75379,0,,1,1,2,1,0,
75380,0,,1,1,2,1,0,
75381,0,,1,1,2,1,0,
75382,0,,1,1,2,1,0,
75383,0,,1,1,2,1,0,
75384,0,,1,1,2,1,0,
75385,0,,1,1,2,1,0,
75386,0,,1,1,2,1,0,
75387,0,,1,1,2,1,0,
75388,0,,1,1,2,1,0,
75389,0,,1,1,2,1,0,
75390,0,,1,1,2,1,0,
75391,0,,1,1,2,1,0,
75392,0,,1,1,2,1,0,
75393,0,,1,1,2,1,0,
75394,0,,1,1,2,1,0,
75395,0,,1,1,2,1,0,
75396,0,,1,1,2,1,0,
75397,0,,1,1,2,1,0,
75398,0,,1,1,2,1,0,
75399,0,,1,1,2,1,0,
75400,0,,1,1,2,1,0,
75401,0,,1,1,2,1,0,
75402,0,,1,1,2,1,0,
75403,0,,1,1,2,1,0,
75404,0,,1,1,2,1,0,
75405,0,,1,1,2,1,0,
75406,0,,1,1,2,1,0,
75407,0,,1,1,2,1,0,
75408,0,,1,1,2,1,0,
75409,0,,1,1,2,1,0,
75410,0,,1,1,2,1,0,
75411,0,,1,1,2,1,0,
75412,0,,1,1,2,1,0,
75413,0,,1,1,2,1,0,
75414,0,,1,1,2,1,0,
75415,0,,1,1,2,1,0,
75416,0,,1,1,2,1,0,
75417,0,,1,1,2,1,0,
75418,0,,1,1,2,1,0,
75419,0,,1,1,2,1,0,
75420,0,,1,1,2,1,0,
75421,0,,1,1,2,1,0,
75422,0,,1,1,2,1,0,
75423,0,,1,1,2,1,0,
75424,0,,1,1,2,1,0,
75425,0,,1,1,2,1,0,
75426,0,,1,1,2,1,0,
75427,0,,1,1,2,1,0,
75428,0,,1,1,2,1,0,
75429,0,,1,1,2,1,0,
75430,0,,1,1,2,1,0,
75431,0,,1,1,2,1,0,
75432,0,,1,1,2,1,0,
75433,0,,1,1,2,1,0,
75434,0,,1,1,2,1,0,
75435,0,,1,1,2,1,0,
75436,0,,1,1,2,1,0,
75437,0,,1,1,2,1,0,
75438,0,,1,1,2,1,0,
75439,0,,1,1,2,1,0,
75440,0,,1,1,2,1,0,
75441,0,,1,1,2,1,0,
75442,0,,1,1,2,1,0,
75443,0,,1,1,2,1,0,
75444,0,,1,1,2,1,0,
75445,0,,1,1,2,1,0,
75446,0,,1,1,2,1,0,
75447,0,,1,1,2,1,0,
75448,0,,1,1,2,1,0,
75449,0,,1,1,2,1,0,
75450,0,,1,1,2,1,0,
75451,0,,1,1,2,1,0,
75452,0,,1,1,2,1,0,
75453,0,,1,1,2,1,0,
75454,0,,1,1,2,1,0,
75455,0,,1,1,2,1,0,
75456,0,,1,1,2,1,0,
75457,0,,1,1,2,1,0,
75458,0,,1,1,2,1,0,
75459,0,,1,1,2,1,0,
75460,0,,1,1,2,1,0,
75461,0,,1,1,2,1,0,
75462,0,,1,1,2,1,0,
75463,0,,1,1,2,1,0,
75464,0,,1,1,2,1,0,
75465,0,,1,1,2,1,0,
75466,0,,1,1,2,1,0,
75467,0,,1,1,2,1,0,
75468,0,,1,1,2,1,0,
75469,0,,1,1,2,1,0,
75470,0,,1,1,2,1,0,
75471,0,,1,1,2,1,0,
75472,0,,1,1,2,1,0,
75473,0,,1,1,2,1,0,
75474,0,,1,1,2,1,0,
75475,0,,1,1,2,1,0,
75476,0,,1,1,2,1,0,
75477,0,,1,1,2,1,0,
75478,0,,1,1,2,1,0,
75479,0,,1,1,2,1,0,
75480,0,,1,1,2,1,0,
75481,0,,1,1,2,1,0,
75482,0,,1,1,2,1,0,
75483,0,,1,1,2,1,0,
75484,0,,1,1,2,1,0,
75485,0,,1,1,2,1,0,
75486,0,,1,1,2,1,0,
75487,0,,1,1,2,1,0,
75488,0,,1,1,2,1,0,
75489,0,,1,1,2,1,0,
75490,0,,1,1,2,1,0,
75491,0,,1,1,2,1,0,
75492,0,,1,1,2,1,0,
75493,0,,1,1,2,1,0,
75494,0,,1,1,2,1,0,
75495,0,,1,1,2,1,0,
75496,0,,1,1,2,1,0,
75497,0,,1,1,2,1,0,
75498,0,,1,1,2,1,0,
75499,0,,1,1,2,1,0,
75500,0,,1,1,2,1,0,
75501,0,,1,1,2,1,0,
75502,0,,1,1,2,1,0,
75503,0,,1,1,2,1,0,
75504,0,,1,1,2,1,0,
75505,0,,1,1,2,1,0,
75506,0,,1,1,2,1,0,
75507,0,,1,1,2,1,0,
75508,0,,1,1,2,1,0,
75509,0,,1,1,2,1,0,
75510,0,,1,1,2,1,0,
75511,0,,1,1,2,1,0,
75512,0,,1,1,2,1,0,
75513,0,,1,1,2,1,0,
75514,0,,1,1,2,1,0,
75515,0,,1,1,2,1,0,
75516,0,,1,1,2,1,0,
75517,0,,1,1,2,1,0,
75518,0,,1,1,2,1,0,
75519,0,,1,1,2,1,0,
75520,0,,1,1,2,1,0,
75521,0,,1,1,2,1,0,
75522,0,,1,1,2,1,0,
75523,0,,1,1,2,1,0,
75524,0,,1,1,2,1,0,
75525,0,,1,1,2,1,0,
75526,0,,1,1,2,1,0,
75527,0,,1,1,2,1,0,
75528,0,,1,1,2,1,0,
75529,0,,1,1,2,1,0,
75530,0,,1,1,2,1,0,
75531,0,,1,1,2,1,0,
75532,0,,1,1,2,1,0,
75533,0,,1,1,2,1,0,
75534,0,,1,1,2,1,0,
75535,0,,1,1,2,1,0,
75536,0,,1,1,2,1,0,
75537,0,,1,1,2,1,0,
75538,0,,1,1,2,1,0,
75539,0,,1,1,2,1,0,
75540,0,,1,1,2,1,0,
75541,0,,1,1,2,1,0,
75542,0,,1,1,2,1,0,
75543,0,,1,1,2,1,0,
75544,0,,1,1,2,1,0,
75545,0,,1,1,2,1,0,
75546,0,,1,1,2,1,0,
75547,0,,1,1,2,1,0,
75548,0,,1,1,2,1,0,
75549,0,,1,1,2,1,0,
75550,0,,1,1,2,1,0,
75551,0,,1,1,2,1,0,
75552,0,,1,1,2,1,0,
75553,0,,1,1,2,1,0,
75554,0,,1,1,2,1,0,
75555,0,,1,1,2,1,0,
75556,0,,1,1,2,1,0,
75557,0,,1,1,2,1,0,
75558,0,,1,1,2,1,0,
75559,0,,1,1,2,1,0,
75560,0,,1,1,2,1,0,
75561,0,,1,1,2,1,0,
75562,0,,1,1,2,1,0,
75563,0,,1,1,2,1,0,
75564,0,,1,1,2,1,0,
75565,0,,1,1,2,1,0,
75566,0,,1,1,2,1,0,
75567,0,,1,1,2,1,0,
75568,0,,1,1,2,1,0,
75569,0,,1,1,2,1,0,
75570,0,,1,1,2,1,0,
75571,0,,1,1,2,1,0,
75572,0,,1,1,2,1,0,
75573,0,,1,1,2,1,0,
75574,0,,1,1,2,1,0,
75575,0,,1,1,2,1,0,
75576,0,,1,1,2,1,0,
75577,0,,1,1,2,1,0,
75578,0,,1,1,2,1,0,
75579,0,,1,1,2,1,0,
75580,0,,1,1,2,1,0,
75581,0,,1,1,2,1,0,
75582,0,,1,1,2,1,0,
75583,0,,1,1,2,1,0,
75584,0,,1,1,2,1,0,
75585,0,,1,1,2,1,0,
75586,0,,1,1,2,1,0,
75587,0,,1,1,2,1,0,
75588,0,,1,1,2,1,0,
75589,0,,1,1,2,1,0,
75590,0,,1,1,2,1,0,
75591,0,,1,1,2,1,0,
75592,0,,1,1,2,1,0,
75593,0,,1,1,2,1,0,
75594,0,,1,1,2,1,0,
75595,0,,1,1,2,1,0,
75596,0,,1,1,2,1,0,
75597,0,,1,1,2,1,0,
75598,0,,1,1,2,1,0,
75599,0,,1,1,2,1,0,
75600,0,,1,0,2,1,0,
75601,0,,1,0,2,1,0,
75602,0,,1,1,2,1,0,
75603,0,,1,0,2,1,0,
75604,0,,1,0,2,1,0,
75605,0,,1,0,2,1,0,
75606,0,,2,0,2,1,0,
75607,0,,0,0,0,1,0,
75608,0,,0,0,0,1,0,
75609,0,,0,0,0,1,0,
75610,0,,0,0,0,1,0,
75611,0,,0,0,0,1,0,
75612,0,,0,0,0,1,0,
75613,0,,0,0,0,1,0,
75614,0,,0,0,0,1,0,
75615,0,,0,0,0,1,0,
75616,0,,0,0,0,1,0,
75617,0,,0,0,2,1,0,
75618,0,,2,1,2,1,0,
75619,0,,1,1,2,1,0,
75620,0,,1,1,2,1,0,
75621,0,,1,1,2,1,0,
75622,0,,1,1,2,1,0,
75623,0,,1,1,2,1,0,
75624,0,,1,1,2,1,0,
75625,0,,1,1,2,1,0,
75626,0,,1,1,2,1,0,
75627,0,,1,1,2,1,0,
75628,0,,1,1,2,1,0,
75629,0,,1,1,2,1,0,
75630,0,,1,1,2,1,0,
75631,0,,1,1,2,1,0,
75632,0,,1,1,2,1,0,
75633,0,,1,1,2,1,0,
75634,0,,1,1,2,1,0,
75635,0,,1,1,2,1,0,
75636,0,,1,1,2,1,0,
75637,0,,1,1,2,1,0,
75638,0,,1,1,2,1,0,
75639,0,,1,1,2,1,0,
75640,0,,1,1,2,1,0,
75641,0,,1,1,2,1,0,
75642,0,,1,1,2,1,0,
75643,0,,1,1,2,1,0,
75644,0,,1,1,2,1,0,
75645,0,,1,1,2,1,0,
75646,0,,1,1,2,1,0,
75647,0,,1,1,2,1,0,
75648,0,,1,1,2,1,0,
75649,0,,1,1,2,1,0,
75650,0,,1,1,2,1,0,
75651,0,,1,1,2,1,0,
75652,0,,1,1,2,1,0,
75653,0,,1,1,2,1,0,
75654,0,,1,1,2,1,0,
75655,0,,1,1,2,1,0,
75656,0,,1,1,2,1,0,
75657,0,,1,1,2,1,0,
75658,0,,1,1,2,1,0,
75659,0,,1,1,2,1,0,
75660,0,,1,1,2,1,0,
75661,0,,1,1,2,1,0,
75662,0,,1,1,2,1,0,
75663,0,,1,1,2,1,0,
75664,0,,1,1,2,1,0,
75665,0,,1,1,2,1,0,
75666,0,,1,1,2,1,0,
75667,0,,1,1,2,1,0,
75668,0,,1,1,2,1,0,
75669,0,,1,1,2,1,0,
75670,0,,1,1,2,1,0,
75671,0,,1,1,2,1,0,
75672,0,,1,1,2,1,0,
75673,0,,1,1,2,1,0,
75674,0,,1,1,2,1,0,
75675,0,,1,1,2,1,0,
75676,0,,1,1,2,1,0,
75677,0,,3,1,2,1,0,
75678,0,,1,1,2,1,0,
75679,0,,1,1,2,1,0,
75680,0,,1,1,2,1,0,
75681,0,,1,1,2,1,0,
75682,0,,1,1,2,1,0,
75683,0,,1,1,2,1,0,
75684,0,,1,1,2,1,0,
75685,0,,1,1,2,1,0,
75686,0,,1,1,2,1,0,
75687,0,,1,1,2,1,0,
75688,0,,1,1,2,1,0,
75689,0,,1,1,2,1,0,
75690,0,,1,1,2,1,0,
75691,0,,1,1,2,1,0,
75692,0,,1,1,2,1,0,
75693,0,,1,1,2,1,0,
75694,0,,1,1,2,1,0,
75695,0,,1,1,2,1,0,
75696,0,,1,1,2,1,0,
75697,0,,1,1,2,1,0,
75698,0,,1,1,2,1,0,
75699,0,,1,1,2,1,0,
75700,0,,1,1,2,1,0,
75701,0,,1,1,2,1,0,
75702,0,,1,1,2,1,0,
75703,0,,1,1,2,1,0,
75704,0,,1,1,2,1,0,
75705,0,,1,1,2,1,0,
75706,0,,1,1,2,1,0,
75707,0,,1,1,2,1,0,
75708,0,,1,1,2,1,0,
75709,0,,1,0,2,1,0,
75710,0,,1,0,2,1,0,
75711,0,,1,0,2,1,0,
75712,0,,1,0,2,1,0,
75713,0,,1,0,2,1,0,
75714,0,,1,0,2,1,0,
75715,0,,1,0,2,1,0,
75716,0,,1,0,2,1,0,
75717,0,,1,0,2,1,0,
75718,0,,1,0,2,1,0,
75719,0,,1,0,2,1,0,
75720,0,,1,0,2,1,0,
75721,0,,1,0,2,1,0,
75722,0,,1,0,2,1,0,
75723,0,,1,0,2,1,0,
75724,0,,1,0,2,1,0,
75725,0,,1,0,2,1,0,
75726,0,,1,0,2,1,0,
75727,0,,1,0,2,1,0,
75728,0,,1,0,2,1,0,
75729,0,,1,0,2,1,0,
75730,0,,1,0,2,1,0,
75731,0,,1,0,2,1,0,
75732,0,,1,1,2,1,0,
75733,0,,1,1,2,1,0,
75734,0,,1,0,2,1,0,
75735,0,,1,0,2,1,0,
75736,0,,1,0,2,1,0,
75737,0,,1,0,2,1,0,
75738,0,,1,1,2,1,0,
75739,0,,1,1,2,1,0,
75740,0,,1,1,2,1,0,
75741,0,,1,1,2,1,0,
75742,0,,1,1,2,1,0,
75743,0,,1,1,2,1,0,
75744,0,,1,1,2,1,0,
75745,0,,1,1,2,1,0,
75746,0,,1,1,2,1,0,
75747,0,,1,1,2,1,0,
75748,0,,1,1,2,1,0,
75749,0,,1,1,2,1,0,
75750,0,,1,1,2,1,0,
75751,0,,1,1,2,1,0,
75752,0,,1,1,2,1,0,
75753,0,,1,1,2,1,0,
75754,0,,1,1,2,1,0,
75755,0,,1,1,2,1,0,
75756,0,,1,1,2,1,0,
75757,0,,1,1,2,1,0,
75758,0,,1,1,2,1,0,
75759,0,,1,1,2,1,0,
75760,0,,1,0,2,1,0,
75761,0,,1,0,2,1,0,
75762,0,,1,0,2,1,0,
75763,0,,1,0,2,1,0,
75764,0,,1,0,2,1,0,
75765,0,,1,1,2,1,0,
75766,0,,1,1,2,1,0,
75767,0,,1,1,2,1,0,
75768,0,,1,1,2,1,0,
75769,0,,1,1,2,1,0,
75770,0,,1,1,2,1,0,
75771,0,,1,1,2,1,0,
75772,0,,1,1,2,1,0,
75773,0,,1,1,2,1,0,
75774,0,,1,1,2,1,0,
75775,0,,1,1,2,1,0,
75776,0,,1,1,2,1,0,
75777,0,,1,1,2,1,0,
75778,0,,1,1,2,1,0,
75779,0,,1,1,2,1,0,
75780,0,,1,1,2,1,0,
75781,0,,1,1,2,1,0,
75782,0,,1,1,2,1,0,
75783,0,,1,1,2,1,0,
75784,0,,1,1,2,1,0,
75785,0,,1,1,2,1,0,
75786,0,,1,1,2,1,0,
75787,0,,1,1,2,1,0,
75788,0,,1,1,2,1,0,
75789,0,,1,1,2,1,0,
75790,0,,1,1,2,1,0,
75791,0,,1,1,2,1,0,
75792,0,,1,1,2,1,0,
75793,0,,1,1,2,1,0,
75794,0,,1,1,2,1,0,
75795,0,,1,1,2,1,0,
75796,0,,1,1,2,1,0,
75797,0,,1,1,2,1,0,
75798,0,,1,1,2,1,0,
75799,0,,1,1,2,1,0,
75800,0,,1,1,2,1,0,
75801,0,,1,1,2,1,0,
75802,0,,1,1,2,1,0,
75803,0,,1,1,2,1,0,
75804,0,,1,1,2,1,0,
75805,0,,1,1,2,1,0,
75806,0,,1,1,2,1,0,
75807,0,,1,1,2,1,0,
75808,0,,1,1,2,1,0,
75809,0,,1,1,2,1,0,
75810,0,,1,1,2,1,0,
75811,0,,1,1,2,1,0,
75812,0,,1,1,2,1,0,
75813,0,,1,1,2,1,0,
75814,0,,1,1,2,1,0,
75815,0,,1,1,2,1,0,
75816,0,,1,1,2,1,0,
75817,0,,1,1,2,1,0,
75818,0,,1,1,2,1,0,
75819,0,,1,1,2,1,0,
75820,0,,1,1,2,1,0,
75821,0,,1,1,2,1,0,
75822,0,,1,1,2,1,0,
75823,0,,1,1,2,1,0,
75824,0,,1,1,2,1,0,
75825,0,,1,1,2,1,0,
75826,0,,1,1,2,1,0,
75827,0,,1,1,2,1,0,
75828,0,,1,1,2,1,0,
75829,0,,1,1,2,1,0,
75830,0,,1,1,2,1,0,
75831,0,,1,1,2,1,0,
75832,0,,1,1,2,1,0,
75833,0,,1,1,2,1,0,
75834,0,,1,1,2,1,0,
75835,0,,1,1,2,1,0,
75836,0,,1,1,2,1,0,
75837,0,,1,1,2,1,0,
75838,0,,1,1,2,1,0,
75839,0,,1,1,2,1,0,
75840,0,,1,1,2,1,0,
75841,0,,1,1,2,1,0,
75842,0,,1,1,2,1,0,
75843,0,,1,1,2,1,0,
75844,0,,1,1,2,1,0,
75845,0,,1,1,2,1,0,
75846,0,,1,1,2,1,0,
75847,0,,1,1,2,1,0,
75848,0,,1,1,2,1,0,
75849,0,,1,1,2,1,0,
75850,0,,1,1,2,1,0,
75851,0,,1,1,2,1,0,
75852,0,,1,1,2,1,0,
75853,0,,1,1,2,1,0,
75854,0,,1,1,2,1,0,
75855,0,,1,1,2,1,0,
75856,0,,1,1,2,1,0,
75857,0,,1,1,2,1,0,
75858,0,,1,1,2,1,0,
75859,0,,1,1,2,1,0,
75860,0,,1,1,2,1,0,
75861,0,,1,1,2,1,0,
75862,0,,1,1,2,1,0,
75863,0,,1,1,2,1,0,
75864,0,,1,1,2,1,0,
75865,0,,1,1,2,1,0,
75866,0,,1,1,2,1,0,
75867,0,,1,1,2,1,0,
75868,0,,1,1,2,1,0,
75869,0,,1,1,2,1,0,
75870,0,,1,1,2,1,0,
75871,0,,1,1,2,1,0,
75872,0,,1,1,2,1,0,
75873,0,,1,1,2,1,0,
75874,0,,1,1,2,1,0,
75875,0,,1,1,2,1,0,
75876,0,,1,1,2,1,0,
75877,0,,1,1,2,1,0,
75878,0,,1,1,2,1,0,
75879,0,,1,1,2,1,0,
75880,0,,1,1,2,1,0,
75881,0,,1,1,2,1,0,
75882,0,,1,1,2,1,0,
75883,0,,1,1,2,1,0,
75884,0,,1,1,2,1,0,
75885,0,,1,1,2,1,0,
75886,0,,1,1,2,1,0,
75887,0,,1,1,2,1,0,
75888,0,,1,1,2,1,0,
75889,0,,1,1,2,1,0,
75890,0,,1,1,2,1,0,
75891,0,,1,1,2,1,0,
75892,0,,1,1,2,1,0,
75893,0,,1,1,2,1,0,
75894,0,,1,1,2,1,0,
75895,0,,1,1,2,1,0,
75896,0,,1,1,2,1,0,
75897,0,,1,1,2,1,0,
75898,0,,1,1,2,1,0,
75899,0,,1,1,2,1,0,
75900,0,,1,1,2,1,0,
75901,0,,1,1,2,1,0,
75902,0,,1,1,2,1,0,
75903,0,,1,1,2,1,0,
75904,0,,1,1,2,1,0,
75905,0,,1,1,2,1,0,
75906,0,,1,1,2,1,0,
75907,0,,1,1,2,1,0,
75908,0,,1,1,2,1,0,
75909,0,,1,1,2,1,0,
75910,0,,1,1,2,1,0,
75911,0,,1,1,2,1,0,
75912,0,,1,1,2,1,0,
75913,0,,1,1,2,1,0,
75914,0,,1,1,2,1,0,
75915,0,,1,1,2,1,0,
75916,0,,1,1,2,1,0,
75917,0,,1,1,2,1,0,
75918,0,,1,1,2,1,0,
75919,0,,1,1,2,1,0,
75920,0,,1,1,2,1,0,
75921,0,,1,1,2,1,0,
75922,0,,1,1,2,1,0,
75923,0,,1,1,2,1,0,
75924,0,,1,1,2,1,0,
75925,0,,1,1,2,1,0,
75926,0,,1,1,2,1,0,
75927,0,,1,1,2,1,0,
75928,0,,1,1,2,1,0,
75929,0,,1,1,2,1,0,
75930,0,,1,1,2,1,0,
75931,0,,1,1,2,1,0,
75932,0,,1,1,2,1,0,
75933,0,,1,1,2,1,0,
75934,0,,1,1,2,1,0,
75935,0,,1,1,2,1,0,
75936,0,,1,1,2,1,0,
75937,0,,1,1,2,1,0,
75938,0,,1,1,2,1,0,
75939,0,,1,1,2,1,0,
75940,0,,1,1,2,1,0,
75941,0,,1,1,2,1,0,
75942,0,,1,1,2,1,0,
75943,0,,1,1,2,1,0,
75944,0,,1,1,2,1,0,
75945,0,,1,1,2,1,0,
75946,0,,1,1,2,1,0,
75947,0,,1,1,2,1,0,
75948,0,,1,1,2,1,0,
75949,0,,1,1,2,1,0,
75950,0,,1,1,2,1,0,
75951,0,,1,1,2,1,0,
75952,0,,1,1,2,1,0,
75953,0,,1,1,2,1,0,
75954,0,,1,1,2,1,0,
75955,0,,1,1,2,1,0,
75956,0,,1,1,2,1,0,
75957,0,,1,1,2,1,0,
75958,0,,1,1,2,1,0,
75959,0,,1,1,2,1,0,
75960,0,,1,1,2,1,0,
75961,0,,1,1,2,1,0,
75962,0,,1,1,2,1,0,
75963,0,,1,1,2,1,0,
75964,0,,1,1,2,1,0,
75965,0,,1,1,2,1,0,
75966,0,,1,1,2,1,0,
75967,0,,1,1,2,1,0,
75968,0,,1,1,2,1,0,
75969,0,,1,1,2,1,0,
75970,0,,1,1,2,1,0,
75971,0,,1,1,2,1,0,
75972,0,,1,1,2,1,0,
75973,0,,1,1,2,1,0,
75974,0,,1,1,2,1,0,
75975,0,,1,1,2,1,0,
75976,0,,1,1,2,1,0,
75977,0,,1,1,2,1,0,
75978,0,,1,1,2,1,0,
75979,0,,1,1,2,1,0,
75980,0,,1,1,2,1,0,
75981,0,,1,1,2,1,0,
75982,0,,1,1,2,1,0,
75983,0,,1,1,2,1,0,
75984,0,,1,1,2,1,0,
75985,0,,1,1,2,1,0,
75986,0,,1,1,2,1,0,
75987,0,,1,1,2,1,0,
75988,0,,1,1,2,1,0,
75989,0,,1,1,2,1,0,
75990,0,,1,1,2,1,0,
75991,0,,1,1,2,1,0,
75992,0,,1,1,2,1,0,
75993,0,,1,1,2,1,0,
75994,0,,1,1,2,1,0,
75995,0,,1,1,2,1,0,
