FrameNumber,timeOnFrame,lastUpdated,SMI,SCI,STI,FTI,Turnouts,Tags
43134,0,,1,-1,-1,-1,-1,
43135,0,,1,-1,-1,-1,-1,
43136,0,,1,-1,-1,-1,-1,
43137,0,,1,-1,-1,-1,-1,
43138,0,,1,-1,-1,-1,-1,
43139,0,,1,-1,-1,-1,-1,
43140,0,,1,-1,-1,-1,-1,
43141,0,,1,-1,-1,-1,-1,
43142,0,,1,-1,-1,-1,-1,
43143,0,,1,-1,-1,-1,-1,
43144,0,,1,-1,-1,-1,-1,
43145,0,,1,-1,-1,-1,-1,
43146,0,,1,-1,-1,-1,-1,
43147,0,,1,-1,-1,-1,-1,
43148,0,,1,-1,-1,-1,-1,
43149,0,,1,-1,-1,-1,-1,
43150,0,,1,-1,-1,-1,-1,
43151,0,,1,-1,-1,-1,-1,
43152,0,,1,-1,-1,-1,-1,
43153,0,,1,-1,-1,-1,-1,
43154,0,,1,-1,-1,-1,-1,
43155,0,,1,-1,-1,-1,-1,
43156,0,,1,-1,-1,-1,-1,
43157,0,,1,-1,-1,-1,-1,
43158,0,,1,-1,-1,-1,-1,
43159,0,,1,-1,-1,-1,-1,
43160,0,,1,-1,-1,-1,-1,
43161,0,,1,-1,-1,-1,-1,
43162,0,,1,-1,-1,-1,-1,
43163,0,,1,-1,-1,-1,-1,
43164,0,,1,-1,-1,-1,-1,
43165,0,,1,-1,-1,-1,-1,
43166,0,,1,-1,-1,-1,-1,
43167,0,,1,-1,-1,-1,-1,
43168,0,,1,-1,-1,-1,-1,
43169,0,,1,-1,-1,-1,-1,
43170,0,,1,-1,-1,-1,-1,
43171,0,,1,-1,-1,-1,-1,
43172,0,,1,-1,-1,-1,-1,
43173,0,,1,-1,-1,-1,-1,
43174,0,,1,-1,-1,-1,-1,
43175,0,,1,-1,-1,-1,-1,
43176,0,,1,-1,-1,-1,-1,
43177,0,,1,-1,-1,-1,-1,
43178,0,,1,-1,-1,-1,-1,
43179,0,,1,-1,-1,-1,-1,
43180,0,,1,-1,-1,-1,-1,
43181,0,,1,-1,-1,-1,-1,
43182,0,,1,-1,-1,-1,-1,
43183,0,,1,-1,-1,-1,-1,
43184,0,,1,-1,-1,-1,-1,
43185,0,,1,-1,-1,-1,-1,
43186,0,,1,-1,-1,-1,-1,
43187,0,,1,-1,-1,-1,-1,
43188,0,,1,-1,-1,-1,-1,
43189,0,,1,-1,-1,-1,-1,
43190,0,,1,-1,-1,-1,-1,
43191,0,,1,-1,-1,-1,-1,
43192,0,,1,-1,-1,-1,-1,
43193,0,,1,-1,-1,-1,-1,
43194,0,,1,-1,-1,-1,-1,
43195,0,,1,-1,-1,-1,-1,
43196,0,,1,-1,-1,-1,-1,
43197,0,,1,-1,-1,-1,-1,
43198,0,,1,-1,-1,-1,-1,
43199,0,,1,-1,-1,-1,-1,
43200,0,,1,-1,-1,-1,-1,
43201,0,,1,-1,-1,-1,-1,
43202,0,,1,-1,-1,-1,-1,
43203,0,,1,-1,-1,-1,-1,
43204,0,,1,-1,-1,-1,-1,
43205,0,,1,-1,-1,-1,-1,
43206,0,,1,-1,-1,-1,-1,
43207,0,,1,-1,-1,-1,-1,
43208,0,,1,-1,-1,-1,-1,
43209,0,,1,-1,-1,-1,-1,
43210,0,,1,-1,-1,-1,-1,
43211,0,,1,-1,-1,-1,-1,
43212,0,,1,-1,-1,-1,-1,
43213,0,,1,-1,-1,-1,-1,
43214,0,,1,-1,-1,-1,-1,
43215,0,,1,-1,-1,-1,-1,
43216,0,,1,-1,-1,-1,-1,
43217,0,,1,-1,-1,-1,-1,
43218,0,,1,-1,-1,-1,-1,
43219,0,,1,-1,-1,-1,-1,
43220,0,,1,-1,-1,-1,-1,
43221,0,,1,-1,-1,-1,-1,
43222,0,,1,-1,-1,-1,-1,
43223,0,,1,-1,-1,-1,-1,
43224,0,,1,-1,-1,-1,-1,
43225,0,,1,-1,-1,-1,-1,
43226,0,,1,-1,-1,-1,-1,
43227,0,,1,-1,-1,-1,-1,
43228,0,,1,-1,-1,-1,-1,
43229,0,,1,-1,-1,-1,-1,
43230,0,,1,-1,-1,-1,-1,
43231,0,,1,-1,-1,-1,-1,
43232,0,,1,-1,-1,-1,-1,
43233,0,,1,-1,-1,-1,-1,
43234,0,,1,-1,-1,-1,-1,
43235,0,,1,-1,-1,-1,-1,
43236,0,,1,-1,-1,-1,-1,
43237,0,,1,-1,-1,-1,-1,
43238,0,,1,-1,-1,-1,-1,
43239,0,,1,-1,-1,-1,-1,
43240,0,,1,-1,-1,-1,-1,
43241,0,,1,-1,-1,-1,-1,
43242,0,,1,-1,-1,-1,-1,
43243,0,,1,-1,-1,-1,-1,
43244,0,,1,-1,-1,-1,-1,
43245,0,,1,-1,-1,-1,-1,
43246,0,,1,-1,-1,-1,-1,
43247,0,,1,-1,-1,-1,-1,
43248,0,,1,-1,-1,-1,-1,
43249,0,,1,-1,-1,-1,-1,
43250,0,,1,-1,-1,-1,-1,
43251,0,,1,-1,-1,-1,-1,
43252,0,,1,-1,-1,-1,-1,
43253,0,,1,-1,-1,-1,-1,
43254,0,,1,-1,-1,-1,-1,
43255,0,,1,-1,-1,-1,-1,
43256,0,,1,-1,-1,-1,-1,
43257,0,,1,-1,-1,-1,-1,
43258,0,,1,-1,-1,-1,-1,
43259,0,,1,-1,-1,-1,-1,
43260,0,,1,-1,-1,-1,-1,
43261,0,,1,-1,-1,-1,-1,
43262,0,,1,-1,-1,-1,-1,
43263,0,,1,-1,-1,-1,-1,
43264,0,,1,-1,-1,-1,-1,
43265,0,,1,-1,-1,-1,-1,
43266,0,,1,-1,-1,-1,-1,
43267,0,,1,-1,-1,-1,-1,
43268,0,,1,-1,-1,-1,-1,
43269,0,,1,-1,-1,-1,-1,
43270,0,,1,-1,-1,-1,-1,
43271,0,,1,-1,-1,-1,-1,
43272,0,,1,-1,-1,-1,-1,
43273,0,,1,-1,-1,-1,-1,
43274,0,,1,-1,-1,-1,-1,
43275,0,,1,-1,-1,-1,-1,
43276,0,,1,-1,-1,-1,-1,
43277,0,,1,-1,-1,-1,-1,
43278,0,,1,-1,-1,-1,-1,
43279,0,,1,-1,-1,-1,-1,
43280,0,,1,-1,-1,-1,-1,
43281,0,,1,-1,-1,-1,-1,
43282,0,,1,-1,-1,-1,-1,
43283,0,,1,-1,-1,-1,-1,
43284,0,,1,-1,-1,-1,-1,
43285,0,,1,-1,-1,-1,-1,
43286,0,,1,-1,-1,-1,-1,
43287,0,,1,-1,-1,-1,-1,
43288,0,,1,-1,-1,-1,-1,
43289,0,,1,-1,-1,-1,-1,
43290,0,,1,-1,-1,-1,-1,
43291,0,,1,-1,-1,-1,-1,
43292,0,,1,-1,-1,-1,-1,
43293,0,,1,-1,-1,-1,-1,
43294,0,,1,-1,-1,-1,-1,
43295,0,,1,-1,-1,-1,-1,
43296,0,,1,-1,-1,-1,-1,
43297,0,,1,-1,-1,-1,-1,
43298,0,,1,-1,-1,-1,-1,
43299,0,,1,-1,-1,-1,-1,
43300,0,,1,-1,-1,-1,-1,
43301,0,,1,-1,-1,-1,-1,
43302,0,,1,-1,-1,-1,-1,
43303,0,,1,-1,-1,-1,-1,
43304,0,,1,-1,-1,-1,-1,
43305,0,,1,-1,-1,-1,-1,
43306,0,,1,-1,-1,-1,-1,
43307,0,,1,-1,-1,-1,-1,
43308,0,,1,-1,-1,-1,-1,
43309,0,,1,-1,-1,-1,-1,
43310,0,,1,-1,-1,-1,-1,
43311,0,,1,-1,-1,-1,-1,
43312,0,,1,-1,-1,-1,-1,
43313,0,,1,-1,-1,-1,-1,
43314,0,,1,-1,-1,-1,-1,
43315,0,,1,-1,-1,-1,-1,
43316,0,,1,-1,-1,-1,-1,
43317,0,,1,-1,-1,-1,-1,
43318,0,,1,-1,-1,-1,-1,
43319,0,,1,-1,-1,-1,-1,
43320,0,,1,-1,-1,-1,-1,
43321,0,,1,-1,-1,-1,-1,
43322,0,,1,-1,-1,-1,-1,
43323,0,,1,-1,-1,-1,-1,
43324,0,,1,-1,-1,-1,-1,
43325,0,,1,-1,-1,-1,-1,
43326,0,,1,-1,-1,-1,-1,
43327,0,,1,-1,-1,-1,-1,
43328,0,,1,-1,-1,-1,-1,
43329,0,,1,-1,-1,-1,-1,
43330,0,,1,-1,-1,-1,-1,
43331,0,,1,-1,-1,-1,-1,
43332,0,,1,-1,-1,-1,-1,
43333,0,,1,-1,-1,-1,-1,
43334,0,,1,-1,-1,-1,-1,
43335,0,,1,-1,-1,-1,-1,
43336,0,,1,-1,-1,-1,-1,
43337,0,,1,-1,-1,-1,-1,
43338,0,,1,-1,-1,-1,-1,
43339,0,,1,-1,-1,-1,-1,
43340,0,,1,-1,-1,-1,-1,
43341,0,,1,-1,-1,-1,-1,
43342,0,,1,-1,-1,-1,-1,
43343,0,,1,-1,-1,-1,-1,
43344,0,,1,-1,-1,-1,-1,
43345,0,,1,-1,-1,-1,-1,
43346,0,,1,-1,-1,-1,-1,
43347,0,,1,-1,-1,-1,-1,
43348,0,,1,-1,-1,-1,-1,
43349,0,,1,-1,-1,-1,-1,
43350,0,,1,-1,-1,-1,-1,
43351,0,,1,-1,-1,-1,-1,
43352,0,,1,-1,-1,-1,-1,
43353,0,,1,-1,-1,-1,-1,
43354,0,,1,-1,-1,-1,-1,
43355,0,,1,-1,-1,-1,-1,
43356,0,,1,-1,-1,-1,-1,
43357,0,,1,-1,-1,-1,-1,
43358,0,,1,-1,-1,-1,-1,
43359,0,,1,-1,-1,-1,-1,
43360,0,,1,-1,-1,-1,-1,
43361,0,,1,-1,-1,-1,-1,
43362,0,,1,-1,-1,-1,-1,
43363,0,,1,-1,-1,-1,-1,
43364,0,,1,-1,-1,-1,-1,
43365,0,,1,-1,-1,-1,-1,
43366,0,,1,-1,-1,-1,-1,
43367,0,,1,-1,-1,-1,-1,
43368,0,,1,-1,-1,-1,-1,
43369,0,,1,-1,-1,-1,-1,
43370,0,,1,-1,-1,-1,-1,
43371,0,,1,-1,-1,-1,-1,
43372,0,,1,-1,-1,-1,-1,
43373,0,,1,-1,-1,-1,-1,
43374,0,,1,-1,-1,-1,-1,
43375,0,,1,-1,-1,-1,-1,
43376,0,,1,-1,-1,-1,-1,
43377,0,,1,-1,-1,-1,-1,
43378,0,,1,-1,-1,-1,-1,
43379,0,,1,-1,-1,-1,-1,
43380,0,,1,-1,-1,-1,-1,
43381,0,,1,-1,-1,-1,-1,
43382,0,,1,-1,-1,-1,-1,
43383,0,,1,-1,-1,-1,-1,
43384,0,,1,-1,-1,-1,-1,
43385,0,,1,-1,-1,-1,-1,
43386,0,,1,-1,-1,-1,-1,
43387,0,,1,-1,-1,-1,-1,
43388,0,,1,-1,-1,-1,-1,
43389,0,,1,-1,-1,-1,-1,
43390,0,,1,-1,-1,-1,-1,
43391,0,,1,-1,-1,-1,-1,
43392,0,,1,-1,-1,-1,-1,
43393,0,,1,-1,-1,-1,-1,
43394,0,,1,-1,-1,-1,-1,
43395,0,,1,-1,-1,-1,-1,
43396,0,,1,-1,-1,-1,-1,
43397,0,,1,-1,-1,-1,-1,
43398,0,,1,-1,-1,-1,-1,
43399,0,,1,-1,-1,-1,-1,
43400,0,,1,-1,-1,-1,-1,
43401,0,,1,-1,-1,-1,-1,
43402,0,,1,-1,-1,-1,-1,
43403,0,,1,-1,-1,-1,-1,
43404,0,,1,-1,-1,-1,-1,
43405,0,,1,-1,-1,-1,-1,
43406,0,,1,-1,-1,-1,-1,
43407,0,,1,-1,-1,-1,-1,
43408,0,,1,-1,-1,-1,-1,
43409,0,,1,-1,-1,-1,-1,
43410,0,,1,-1,-1,-1,-1,
43411,0,,1,-1,-1,-1,-1,
43412,0,,1,-1,-1,-1,-1,
43413,0,,1,-1,-1,-1,-1,
43414,0,,1,-1,-1,-1,-1,
43415,0,,1,-1,-1,-1,-1,
43416,0,,1,-1,-1,-1,-1,
43417,0,,1,-1,-1,-1,-1,
43418,0,,1,-1,-1,-1,-1,
43419,0,,1,-1,-1,-1,-1,
43420,0,,1,-1,-1,-1,-1,
43421,0,,1,-1,-1,-1,-1,
43422,0,,1,-1,-1,-1,-1,
43423,0,,1,-1,-1,-1,-1,
43424,0,,1,-1,-1,-1,-1,
43425,0,,1,-1,-1,-1,-1,
43426,0,,1,-1,-1,-1,-1,
43427,0,,1,-1,-1,-1,-1,
43428,0,,1,-1,-1,-1,-1,
43429,0,,1,-1,-1,-1,-1,
43430,0,,1,-1,-1,-1,-1,
43431,0,,1,-1,-1,-1,-1,
43432,0,,1,-1,-1,-1,-1,
43433,0,,1,-1,-1,-1,-1,
43434,0,,1,-1,-1,-1,-1,
43435,0,,1,-1,-1,-1,-1,
43436,0,,1,-1,-1,-1,-1,
43437,0,,1,-1,-1,-1,-1,
43438,0,,1,-1,-1,-1,-1,
43439,0,,1,-1,-1,-1,-1,
43440,0,,1,-1,-1,-1,-1,
43441,0,,1,-1,-1,-1,-1,
43442,0,,1,-1,-1,-1,-1,
43443,0,,1,-1,-1,-1,-1,
43444,0,,1,-1,-1,-1,-1,
43445,0,,1,-1,-1,-1,-1,
43446,0,,1,-1,-1,-1,-1,
43447,0,,1,-1,-1,-1,-1,
43448,0,,1,-1,-1,-1,-1,
43449,0,,1,-1,-1,-1,-1,
43450,0,,1,-1,-1,-1,-1,
43451,0,,1,-1,-1,-1,-1,
43452,0,,1,-1,-1,-1,-1,
43453,0,,1,-1,-1,-1,-1,
43454,0,,1,-1,-1,-1,-1,
43455,0,,1,-1,-1,-1,-1,
43456,0,,1,-1,-1,-1,-1,
43457,0,,1,-1,-1,-1,-1,
43458,0,,1,-1,-1,-1,-1,
43459,0,,1,-1,-1,-1,-1,
43460,0,,1,-1,-1,-1,-1,
43461,0,,1,-1,-1,-1,-1,
43462,0,,1,-1,-1,-1,-1,
43463,0,,1,-1,-1,-1,-1,
43464,0,,1,-1,-1,-1,-1,
43465,0,,1,-1,-1,-1,-1,
43466,0,,1,-1,-1,-1,-1,
43467,0,,1,-1,-1,-1,-1,
43468,0,,1,-1,-1,-1,-1,
43469,0,,1,-1,-1,-1,-1,
43470,0,,1,-1,-1,-1,-1,
43471,0,,1,-1,-1,-1,-1,
43472,0,,1,-1,-1,-1,-1,
43473,0,,1,-1,-1,-1,-1,
43474,0,,1,-1,-1,-1,-1,
43475,0,,1,-1,-1,-1,-1,
43476,0,,1,-1,-1,-1,-1,
43477,0,,1,-1,-1,-1,-1,
43478,0,,1,-1,-1,-1,-1,
43479,0,,1,-1,-1,-1,-1,
43480,0,,1,-1,-1,-1,-1,
43481,0,,1,-1,-1,-1,-1,
43482,0,,1,-1,-1,-1,-1,
43483,0,,1,-1,-1,-1,-1,
43484,0,,1,-1,-1,-1,-1,
43485,0,,1,-1,-1,-1,-1,
43486,0,,1,-1,-1,-1,-1,
43487,0,,1,-1,-1,-1,-1,
43488,0,,1,-1,-1,-1,-1,
43489,0,,1,-1,-1,-1,-1,
43490,0,,1,-1,-1,-1,-1,
43491,0,,1,-1,-1,-1,-1,
43492,0,,1,-1,-1,-1,-1,
43493,0,,1,-1,-1,-1,-1,
43494,0,,1,-1,-1,-1,-1,
43495,0,,1,-1,-1,-1,-1,
43496,0,,1,-1,-1,-1,-1,
43497,0,,1,-1,-1,-1,-1,
43498,0,,1,-1,-1,-1,-1,
43499,0,,1,-1,-1,-1,-1,
43500,0,,1,-1,-1,-1,-1,
43501,0,,1,-1,-1,-1,-1,
43502,0,,1,-1,-1,-1,-1,
43503,0,,1,-1,-1,-1,-1,
43504,0,,1,-1,-1,-1,-1,
43505,0,,1,-1,-1,-1,-1,
43506,0,,1,-1,-1,-1,-1,
43507,0,,1,-1,-1,-1,-1,
43508,0,,1,-1,-1,-1,-1,
43509,0,,1,-1,-1,-1,-1,
43510,0,,1,-1,-1,-1,-1,
43511,0,,1,-1,-1,-1,-1,
43512,0,,1,-1,-1,-1,-1,
43513,0,,1,-1,-1,-1,-1,
43514,0,,1,-1,-1,-1,-1,
43515,0,,1,-1,-1,-1,-1,
43516,0,,1,-1,-1,-1,-1,
43517,0,,1,-1,-1,-1,-1,
43518,0,,1,-1,-1,-1,-1,
43519,0,,1,-1,-1,-1,-1,
43520,0,,1,-1,-1,-1,-1,
43521,0,,1,-1,-1,-1,-1,
43522,0,,1,-1,-1,-1,-1,
43523,0,,1,-1,-1,-1,-1,
43524,0,,1,-1,-1,-1,-1,
43525,0,,1,-1,-1,-1,-1,
43526,0,,1,-1,-1,-1,-1,
43527,0,,1,-1,-1,-1,-1,
43528,0,,1,-1,-1,-1,-1,
43529,0,,1,-1,-1,-1,-1,
43530,0,,1,-1,-1,-1,-1,
43531,0,,1,-1,-1,-1,-1,
43532,0,,1,-1,-1,-1,-1,
43533,0,,1,-1,-1,-1,-1,
43534,0,,1,-1,-1,-1,-1,
43535,0,,1,-1,-1,-1,-1,
43536,0,,1,-1,-1,-1,-1,
43537,0,,1,-1,-1,-1,-1,
43538,0,,1,-1,-1,-1,-1,
43539,0,,1,-1,-1,-1,-1,
43540,0,,1,-1,-1,-1,-1,
43541,0,,1,-1,-1,-1,-1,
43542,0,,1,-1,-1,-1,-1,
43543,0,,1,-1,-1,-1,-1,
43544,0,,1,-1,-1,-1,-1,
43545,0,,1,-1,-1,-1,-1,
43546,0,,1,-1,-1,-1,-1,
43547,0,,1,-1,-1,-1,-1,
43548,0,,1,-1,-1,-1,-1,
43549,0,,1,-1,-1,-1,-1,
43550,0,,1,-1,-1,-1,-1,
43551,0,,1,-1,-1,-1,-1,
43552,0,,1,-1,-1,-1,-1,
43553,0,,1,-1,-1,-1,-1,
43554,0,,1,-1,-1,-1,-1,
43555,0,,1,-1,-1,-1,-1,
43556,0,,1,-1,-1,-1,-1,
43557,0,,1,-1,-1,-1,-1,
43558,0,,1,-1,-1,-1,-1,
43559,0,,1,-1,-1,-1,-1,
43560,0,,1,-1,-1,-1,-1,
43561,0,,1,-1,-1,-1,-1,
43562,0,,1,-1,-1,-1,-1,
43563,0,,1,-1,-1,-1,-1,
43564,0,,1,-1,-1,-1,-1,
43565,0,,1,-1,-1,-1,-1,
43566,0,,1,-1,-1,-1,-1,
43567,0,,1,-1,-1,-1,-1,
43568,0,,1,-1,-1,-1,-1,
43569,0,,1,-1,-1,-1,-1,
43570,0,,1,-1,-1,-1,-1,
43571,0,,1,-1,-1,-1,-1,
43572,0,,1,-1,-1,-1,-1,
43573,0,,1,-1,-1,-1,-1,
43574,0,,1,-1,-1,-1,-1,
43575,0,,1,-1,-1,-1,-1,
43576,0,,1,-1,-1,-1,-1,
43577,0,,1,-1,-1,-1,-1,
43578,0,,1,-1,-1,-1,-1,
43579,0,,1,-1,-1,-1,-1,
43580,0,,1,-1,-1,-1,-1,
43581,0,,1,-1,-1,-1,-1,
43582,0,,1,-1,-1,-1,-1,
43583,0,,1,-1,-1,-1,-1,
43584,0,,1,-1,-1,-1,-1,
43585,0,,1,-1,-1,-1,-1,
43586,0,,1,-1,-1,-1,-1,
43587,0,,1,-1,-1,-1,-1,
43588,0,,1,-1,-1,-1,-1,
43589,0,,1,-1,-1,-1,-1,
43590,0,,1,-1,-1,-1,-1,
43591,0,,1,-1,-1,-1,-1,
43592,0,,1,-1,-1,-1,-1,
43593,0,,1,-1,-1,-1,-1,
43594,0,,1,-1,-1,-1,-1,
43595,0,,1,-1,-1,-1,-1,
43596,0,,1,-1,-1,-1,-1,
43597,0,,1,-1,-1,-1,-1,
43598,0,,1,-1,-1,-1,-1,
43599,0,,1,-1,-1,-1,-1,
43600,0,,1,-1,-1,-1,-1,
43601,0,,1,-1,-1,-1,-1,
43602,0,,1,-1,-1,-1,-1,
43603,0,,1,-1,-1,-1,-1,
43604,0,,1,-1,-1,-1,-1,
43605,0,,1,-1,-1,-1,-1,
43606,0,,1,-1,-1,-1,-1,
43607,0,,1,-1,-1,-1,-1,
43608,0,,1,-1,-1,-1,-1,
43609,0,,1,-1,-1,-1,-1,
43610,0,,1,-1,-1,-1,-1,
43611,0,,1,-1,-1,-1,-1,
43612,0,,1,-1,-1,-1,-1,
43613,0,,1,-1,-1,-1,-1,
43614,0,,1,-1,-1,-1,-1,
43615,0,,1,-1,-1,-1,-1,
43616,0,,1,-1,-1,-1,-1,
43617,0,,1,-1,-1,-1,-1,
43618,0,,1,-1,-1,-1,-1,
43619,0,,1,-1,-1,-1,-1,
43620,0,,1,-1,-1,-1,-1,
43621,0,,1,-1,-1,-1,-1,
43622,0,,1,-1,-1,-1,-1,
43623,0,,1,-1,-1,-1,-1,
43624,0,,1,-1,-1,-1,-1,
43625,0,,1,-1,-1,-1,-1,
43626,0,,1,-1,-1,-1,-1,
43627,0,,1,-1,-1,-1,-1,
43628,0,,1,-1,-1,-1,-1,
43629,0,,1,-1,-1,-1,-1,
43630,0,,1,-1,-1,-1,-1,
43631,0,,1,-1,-1,-1,-1,
43632,0,,1,-1,-1,-1,-1,
43633,0,,1,-1,-1,-1,-1,
43634,0,,1,-1,-1,-1,-1,
43635,0,,1,-1,-1,-1,-1,
43636,0,,1,-1,-1,-1,-1,
43637,0,,1,-1,-1,-1,-1,
43638,0,,1,-1,-1,-1,-1,
43639,0,,1,-1,-1,-1,-1,
43640,0,,1,-1,-1,-1,-1,
43641,0,,1,-1,-1,-1,-1,
43642,0,,1,-1,-1,-1,-1,
43643,0,,1,-1,-1,-1,-1,
43644,0,,1,-1,-1,-1,-1,
43645,0,,1,-1,-1,-1,-1,
43646,0,,1,-1,-1,-1,-1,
43647,0,,1,-1,-1,-1,-1,
43648,0,,1,-1,-1,-1,-1,
43649,0,,1,-1,-1,-1,-1,
43650,0,,1,-1,-1,-1,-1,
43651,0,,1,-1,-1,-1,-1,
43652,0,,1,-1,-1,-1,-1,
43653,0,,1,-1,-1,-1,-1,
43654,0,,1,-1,-1,-1,-1,
43655,0,,1,-1,-1,-1,-1,
43656,0,,1,-1,-1,-1,-1,
43657,0,,1,-1,-1,-1,-1,
43658,0,,1,-1,-1,-1,-1,
43659,0,,1,-1,-1,-1,-1,
43660,0,,1,-1,-1,-1,-1,
43661,0,,1,-1,-1,-1,-1,
43662,0,,1,-1,-1,-1,-1,
43663,0,,1,-1,-1,-1,-1,
43664,0,,1,-1,-1,-1,-1,
43665,0,,1,-1,-1,-1,-1,
43666,0,,1,-1,-1,-1,-1,
43667,0,,1,-1,-1,-1,-1,
43668,0,,1,-1,-1,-1,-1,
43669,0,,1,-1,-1,-1,-1,
43670,0,,1,-1,-1,-1,-1,
43671,0,,1,-1,-1,-1,-1,
43672,0,,1,-1,-1,-1,-1,
43673,0,,1,-1,-1,-1,-1,
43674,0,,1,-1,-1,-1,-1,
43675,0,,1,-1,-1,-1,-1,
43676,0,,1,-1,-1,-1,-1,
43677,0,,1,-1,-1,-1,-1,
43678,0,,1,-1,-1,-1,-1,
43679,0,,1,-1,-1,-1,-1,
43680,0,,1,-1,-1,-1,-1,
43681,0,,1,-1,-1,-1,-1,
43682,0,,1,-1,-1,-1,-1,
43683,0,,1,-1,-1,-1,-1,
43684,0,,1,-1,-1,-1,-1,
43685,0,,1,-1,-1,-1,-1,
43686,0,,1,-1,-1,-1,-1,
43687,0,,1,-1,-1,-1,-1,
43688,0,,1,-1,-1,-1,-1,
43689,0,,1,-1,-1,-1,-1,
43690,0,,1,-1,-1,-1,-1,
43691,0,,1,-1,-1,-1,-1,
43692,0,,1,-1,-1,-1,-1,
43693,0,,1,-1,-1,-1,-1,
43694,0,,1,-1,-1,-1,-1,
43695,0,,1,-1,-1,-1,-1,
43696,0,,1,-1,-1,-1,-1,
43697,0,,1,-1,-1,-1,-1,
43698,0,,1,-1,-1,-1,-1,
43699,0,,1,-1,-1,-1,-1,
43700,0,,1,-1,-1,-1,-1,
43701,0,,1,-1,-1,-1,-1,
43702,0,,1,-1,-1,-1,-1,
43703,0,,1,-1,-1,-1,-1,
43704,0,,1,-1,-1,-1,-1,
43705,0,,1,-1,-1,-1,-1,
43706,0,,1,-1,-1,-1,-1,
43707,0,,1,-1,-1,-1,-1,
43708,0,,1,-1,-1,-1,-1,
43709,0,,1,-1,-1,-1,-1,
43710,0,,1,-1,-1,-1,-1,
43711,0,,1,-1,-1,-1,-1,
43712,0,,1,-1,-1,-1,-1,
43713,0,,1,-1,-1,-1,-1,
43714,0,,1,-1,-1,-1,-1,
43715,0,,1,-1,-1,-1,-1,
43716,0,,1,-1,-1,-1,-1,
43717,0,,1,-1,-1,-1,-1,
43718,0,,1,-1,-1,-1,-1,
43719,0,,1,-1,-1,-1,-1,
43720,0,,1,-1,-1,-1,-1,
43721,0,,1,-1,-1,-1,-1,
43722,0,,1,-1,-1,-1,-1,
43723,0,,1,-1,-1,-1,-1,
43724,0,,1,-1,-1,-1,-1,
43725,0,,1,-1,-1,-1,-1,
43726,0,,1,-1,-1,-1,-1,
43727,0,,1,-1,-1,-1,-1,
43728,0,,1,-1,-1,-1,-1,
43729,0,,1,-1,-1,-1,-1,
43730,0,,1,-1,-1,-1,-1,
43731,0,,1,-1,-1,-1,-1,
43732,0,,1,-1,-1,-1,-1,
43733,0,,1,-1,-1,-1,-1,
43734,0,,1,-1,-1,-1,-1,
43735,0,,1,-1,-1,-1,-1,
43736,0,,1,-1,-1,-1,-1,
43737,0,,1,-1,-1,-1,-1,
43738,0,,1,-1,-1,-1,-1,
43739,0,,1,-1,-1,-1,-1,
43740,0,,1,-1,-1,-1,-1,
43741,0,,1,-1,-1,-1,-1,
43742,0,,1,-1,-1,-1,-1,
43743,0,,1,-1,-1,-1,-1,
43744,0,,1,-1,-1,-1,-1,
43745,0,,1,-1,-1,-1,-1,
43746,0,,1,-1,-1,-1,-1,
43747,0,,1,-1,-1,-1,-1,
43748,0,,1,-1,-1,-1,-1,
43749,0,,1,-1,-1,-1,-1,
43750,0,,1,-1,-1,-1,-1,
43751,0,,1,-1,-1,-1,-1,
43752,0,,1,-1,-1,-1,-1,
43753,0,,1,-1,-1,-1,-1,
43754,0,,1,-1,-1,-1,-1,
43755,0,,1,-1,-1,-1,-1,
43756,0,,1,-1,-1,-1,-1,
43757,0,,1,-1,-1,-1,-1,
43758,0,,1,-1,-1,-1,-1,
43759,0,,1,-1,-1,-1,-1,
43760,0,,1,-1,-1,-1,-1,
43761,0,,1,-1,-1,-1,-1,
43762,0,,1,-1,-1,-1,-1,
43763,0,,1,-1,-1,-1,-1,
43764,0,,1,-1,-1,-1,-1,
43765,0,,1,-1,-1,-1,-1,
43766,0,,1,-1,-1,-1,-1,
43767,0,,1,-1,-1,-1,-1,
43768,0,,1,-1,-1,-1,-1,
43769,0,,1,-1,-1,-1,-1,
43770,0,,1,-1,-1,-1,-1,
43771,0,,1,-1,-1,-1,-1,
43772,0,,1,-1,-1,-1,-1,
43773,0,,1,-1,-1,-1,-1,
43774,0,,1,-1,-1,-1,-1,
43775,0,,1,-1,-1,-1,-1,
43776,0,,1,-1,-1,-1,-1,
43777,0,,1,-1,-1,-1,-1,
43778,0,,1,-1,-1,-1,-1,
43779,0,,1,-1,-1,-1,-1,
43780,0,,1,-1,-1,-1,-1,
43781,0,,1,-1,-1,-1,-1,
43782,0,,1,-1,-1,-1,-1,
43783,0,,1,-1,-1,-1,-1,
43784,0,,1,-1,-1,-1,-1,
43785,0,,1,-1,-1,-1,-1,
43786,0,,1,-1,-1,-1,-1,
43787,0,,1,-1,-1,-1,-1,
43788,0,,1,-1,-1,-1,-1,
43789,0,,1,-1,-1,-1,-1,
43790,0,,1,-1,-1,-1,-1,
43791,0,,1,-1,-1,-1,-1,
43792,0,,1,-1,-1,-1,-1,
43793,0,,1,-1,-1,-1,-1,
43794,0,,1,-1,-1,-1,-1,
43795,0,,1,-1,-1,-1,-1,
43796,0,,1,-1,-1,-1,-1,
43797,0,,1,-1,-1,-1,-1,
